movie_id,title,genre,keywords,cast,director,description,rating,popularity
490,The Conjuring The Rising,Horror Mystery Thriller,haunted house ghost family,Vera Farmiga|Patrick Wilson|Lili Taylor,James Wan,Paranormal investigators help a family facing supernatural activity. This new chapter explores another challenge involving the same themes.,7.13,14053
491,A Quiet Place The Rising,Horror Sci-Fi Thriller,monsters survival family silence,Emily Blunt|John Krasinski|Millicent Simmonds,John Krasinski,A family survives in silence while dangerous creatures hunt by sound. This new chapter explores another challenge involving the same themes.,7.1,14165
492,Get Out The Rising,Horror Mystery Thriller,family hypnosis mystery,Daniel Kaluuya|Allison Williams|Bradley Whitford,Jordan Peele,A young man discovers disturbing secrets while visiting his girlfriend's family. This new chapter explores another challenge involving the same themes.,7.32,14489
493,Train to Busan The Rising,Action Horror Thriller,zombies train survival outbreak,Gong Yoo|Jung Yu-mi|Ma Dong-seok,Yeon Sang-ho,Passengers fight to survive a zombie outbreak aboard a train. This new chapter explores another challenge involving the same themes.,7.24,14558
494,The Grand Budapest Hotel The Rising,Comedy Drama Adventure,hotel friendship mystery europe,Ralph Fiennes|Tony Revolori|Adrien Brody,Wes Anderson,A hotel concierge and his young assistant become involved in a mysterious adventure. This new chapter explores another challenge involving the same themes.,7.71,15094
495,Catch Me If You Can The Rising,Crime Drama Biography,con artist FBI identity fraud,Leonardo DiCaprio|Tom Hanks|Christopher Walken,Steven Spielberg,A young con artist stays ahead of an FBI agent while changing identities. This new chapter explores another challenge involving the same themes.,7.73,15248
496,The Departed The Rising,Crime Drama Thriller,police mafia undercover crime,Leonardo DiCaprio|Matt Damon|Jack Nicholson,Martin Scorsese,An undercover police officer and a criminal informant work inside rival organizations. This new chapter explores another challenge involving the same themes.,8.1,15700
497,Fight Club The Rising,Drama Thriller,identity rebellion friendship underground,Brad Pitt|Edward Norton|Helena Bonham Carter,David Fincher,A dissatisfied worker forms an underground club that grows beyond control. This new chapter explores another challenge involving the same themes.,8.42,16109
498,The Prestige The Rising,Drama Mystery Sci-Fi,magic rivalry illusion obsession,Christian Bale|Hugh Jackman|Scarlett Johansson,Christopher Nolan,Two rival magicians become obsessed with creating the perfect illusion. This new chapter explores another challenge involving the same themes.,8.14,16008
499,Memento The Rising,Mystery Thriller Drama,memory detective revenge crime,Guy Pearce|Carrie-Anne Moss|Joe Pantoliano,Christopher Nolan,A man with short-term memory loss investigates a mysterious crime. This new chapter explores another challenge involving the same themes.,8.01,16034
500,The Truman Show The Rising,Comedy Drama Sci-Fi,television reality life mystery,Jim Carrey|Laura Linney|Ed Harris,Peter Weir,A man slowly discovers that his entire life is being filmed for television. This new chapter explores another challenge involving the same themes.,7.83,16018
